tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_cal_4,tau_cal_5,tau_cal_6,tau_cal_7,tau_cal_8,tau_cal_9,tau_cal_10,tau_cal_11,tau_est_0,tau_est_1,tau_est_2,tau_est_3,tau_est_4,tau_est_5,tau_est_6,tau_est_7,tau_est_8,tau_est_9,tau_est_10,tau_est_11,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_7,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,
-6.65139,0.308127,15.5537,8.39349,2.78078,19.774,-10.0461,-0.0696421,24.4966,4.74395,60,15.0932,0,0,0,0,0,0,0,0,0,0,0,0,0.000506302,0.710352,-1.45408,-0.0582289,0.734525,-1.47913,-0.0026059,0.757453,-1.48987,-0.0413488,0.558781,-1.47896,-0.113696,0.737291,-1.20388,0.100737,0.793609,-1.12468,-0.176371,0.769831,-1.06188,0.0533731,11.0111,-1.20758,0.26929,0.853481,-1.30378,0.254282,0.340967,-0.203068,0.355641,0.545782,-0.695959,0.338732,0.293086,-0.121675,
-6.85668,4.37931,13.4399,9.62138,3.0292,20.6007,-8.85585,3.53394,21.7494,5.54661,60,14.5773,0,0,0,0,0,0,0,0,0,0,0,0,0.00402632,0.722547,-1.4756,-0.054945,0.73972,-1.48331,0.00389156,0.76285,-1.49823,-0.0352576,0.560879,-1.47698,-0.125903,0.809336,-1.24547,0.114536,0.798948,-1.11187,-0.158327,0.826882,-1.10298,0.0638762,11.8022,-1.20855,-0.210493,0.286606,-0.569156,-0.218125,0.166058,-0.124678,-0.0481271,-0.00887282,-0.00788637,-0.0685513,0.0379694,0.135519,
-5.51216,4.56123,11.1429,10.6788,3.99641,19.007,-7.88499,4.01064,21.2262,6.59462,60,13.8954,0,0,0,0,0,0,0,0,0,0,0,0,-0.00521514,0.724924,-1.48053,-0.0642319,0.741611,-1.48198,-0.00125469,0.760586,-1.49464,-0.0400959,0.56158,-1.47413,-0.115584,0.809198,-1.27904,0.119874,0.814862,-1.12964,-0.149716,0.830635,-1.1031,0.0727323,12.5615,-1.21685,-0.405895,0.0537035,-0.0441876,-0.40216,0.0235642,0.270591,-0.20391,-0.114857,0.224188,-0.282955,0.0590128,0.185662,
-5.15497,3.78289,10.1254,10.7243,3.58782,15.2684,-8.76381,2.96522,22.3276,5.76146,60,11.3597,0,0,0,0,0,0,0,0,0,0,0,0,-0.0095859,0.725749,-1.47885,-0.0684012,0.740773,-1.47282,-0.00212971,0.760784,-1.49165,-0.0421359,0.564075,-1.46943,-0.10659,0.796032,-1.29118,0.123715,0.803762,-1.17849,-0.159789,0.817351,-1.08435,0.0638008,13.2517,-1.25659,-0.131099,0.0601004,0.142882,-0.114876,-0.0897835,0.668642,0.067297,0.106179,0.0536813,0.0473178,0.152653,0.252385,
-4.77987,2.90294,9.59397,11.2112,1.33506,11.525,-9.11512,1.4523,21.265,5.14567,60,8.70544,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100586,0.727246,-1.47391,-0.0683541,0.737636,-1.45311,0.00243215,0.765003,-1.49189,-0.0380644,0.568622,-1.46311,-0.0983877,0.781192,-1.29381,0.134606,0.758913,-1.22361,-0.159312,0.795493,-1.10516,0.0589396,13.8525,-1.29903,-0.0568966,0.0466221,0.226758,-0.0351872,-0.11988,0.798178,0.159396,0.163397,0.00383909,0.137857,0.203026,0.232053,
-4.48546,3.26343,8.98659,12.0162,0.600376,10.9535,-8.63909,1.52505,20.4058,5.14265,60,7.63585,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123253,0.727791,-1.46996,-0.0702689,0.736185,-1.44065,0.004141,0.767211,-1.49115,-0.0367657,0.572533,-1.46016,-0.0983382,0.787738,-1.30129,0.144207,0.745846,-1.22575,-0.151587,0.797409,-1.1185,0.057472,14.3832,-1.31843,-0.178367,0.0244708,0.21095,-0.160003,-0.050189,0.629984,0.0538695,0.0987968,0.0653725,0.0293979,0.236718,0.115794,
-4.40646,2.91797,9.00948,12.4962,0.27704,11.471,-8.59143,1.40291,20.0891,5.15509,60,7.88895,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169679,0.728643,-1.46719,-0.0745912,0.736212,-1.43043,0.0043903,0.768679,-1.48968,-0.0370501,0.577585,-1.45907,-0.102304,0.783336,-1.30178,0.147727,0.742249,-1.21208,-0.151264,0.796082,-1.12346,0.0565878,14.8491,-1.31567,-0.208743,0.0655395,0.0641685,-0.195428,0.0400007,0.391333,0.0221255,0.0758253,0.0385349,-0.00363961,0.253023,-0.00168439,
-4.74721,2.48761,9.63883,12.6699,0.340605,12.0981,-9.11342,1.59526,21.3581,4.96829,60,8.74828,0,0,0,0,0,0,0,0,0,0,0,0,-0.020323,0.730913,-1.46796,-0.0777106,0.738007,-1.42457,0.00578157,0.770813,-1.49031,-0.0362055,0.583264,-1.46056,-0.10963,0.779566,-1.29531,0.149907,0.747061,-1.19942,-0.157334,0.802838,-1.10394,0.0560553,15.2627,-1.30443,-0.11975,0.136948,-0.104191,-0.109793,0.114466,0.207327,0.103327,0.12081,-0.0785559,0.0771308,0.28228,-0.117265,
-5.07281,2.29885,10.0614,12.8758,0.726945,13.1181,-9.52631,2.47841,22.6631,4.96561,60,9.91237,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218992,0.733661,-1.47083,-0.0791377,0.740499,-1.42229,0.00807133,0.773015,-1.49223,-0.0343778,0.588311,-1.46336,-0.116329,0.779453,-1.29262,0.152959,0.757648,-1.18172,-0.16182,0.82097,-1.08295,0.0585565,15.6412,-1.28771,-0.0878612,0.159795,-0.188884,-0.0803329,0.157274,0.0824944,0.132588,0.115714,-0.111169,0.106017,0.288014,-0.183092,
-5.16075,2.12112,10.3099,13.1437,1.13831,14.3062,-9.8075,3.50756,23.5496,5.14787,60,11.2622,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240897,0.736775,-1.47519,-0.0812061,0.74419,-1.42211,0.0105012,0.774736,-1.49411,-0.032504,0.595029,-1.46844,-0.120694,0.77869,-1.29291,0.155121,0.769399,-1.16267,-0.16512,0.839865,-1.06756,0.0631087,16.0021,-1.26895,-0.110915,0.133946,-0.20703,-0.105952,0.18049,-0.0270253,0.107882,0.054197,-0.064955,0.0806043,0.258167,-0.21107,
