tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_cal_4,tau_cal_5,tau_cal_6,tau_cal_7,tau_cal_8,tau_cal_9,tau_cal_10,tau_cal_11,tau_est_0,tau_est_1,tau_est_2,tau_est_3,tau_est_4,tau_est_5,tau_est_6,tau_est_7,tau_est_8,tau_est_9,tau_est_10,tau_est_11,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_7,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,
-9.84418,0.116168,17.0545,-1.40396,2.38818,1.63992,-0.304506,8.15523,9.33316,9.39211,10.4476,31.7462,0,0,0,0,0,0,0,0,0,0,0,0,0.00540849,0.682121,-1.41614,0.0187922,0.707416,-1.47325,-0.00432974,0.699938,-1.45681,-0.0149936,0.709278,-1.48022,-0.0881137,0.681242,-1.2506,0.00551422,0.729769,-1.45619,-0.00729806,0.777803,-1.36893,0.0743613,0.809391,-1.18019,0.00927545,-0.079407,0.124728,0.00372517,-0.0156511,0.0575266,-0.00273063,0.00785414,-0.0405236,-0.00374877,0.0244882,-0.0925951,
-9.89503,0.0576231,17.3389,-1.31232,2.36537,1.40658,-0.395998,8.02918,9.53422,9.38568,10.3073,31.7294,0,0,0,0,0,0,0,0,0,0,0,0,0.0056446,0.681199,-1.4153,0.0187761,0.707015,-1.47091,-0.00439296,0.699954,-1.45772,-0.0150782,0.70945,-1.4819,-0.0883402,0.681215,-1.25054,0.00621748,0.729265,-1.45414,-0.00832643,0.77636,-1.36816,0.0741195,0.807643,-1.18174,0.0101426,-0.0213318,-0.0151145,-0.00241553,-0.0110872,0.134842,-0.00648275,-0.00251297,-0.0494012,-0.00759211,0.00112893,-0.0810379,
-9.96694,-0.118029,17.6574,-1.22775,2.34702,1.43317,-0.390068,7.90098,9.62744,9.40509,10.2209,31.7962,0,0,0,0,0,0,0,0,0,0,0,0,0.0057076,0.681251,-1.4169,0.0187226,0.706893,-1.4678,-0.00476689,0.699695,-1.45869,-0.0154774,0.709225,-1.48355,-0.0892652,0.680628,-1.25166,0.00697985,0.729167,-1.45069,-0.00910587,0.774417,-1.36791,0.0734418,0.806029,-1.1824,-0.00198154,0.0200725,-0.11727,-0.0019942,-0.00313422,0.138565,-0.0249617,-0.0210441,-0.0366094,-0.0261263,-0.021546,-0.0670701,
-9.93495,-0.231132,17.9364,-1.20601,2.12302,2.84736,-0.504311,7.95197,9.97611,9.40218,9.9754,31.8035,0,0,0,0,0,0,0,0,0,0,0,0,0.0057466,0.681896,-1.41941,0.018789,0.707916,-1.47127,-0.00500684,0.69948,-1.45951,-0.0157417,0.708963,-1.48467,-0.0888504,0.680518,-1.25155,0.00734699,0.729084,-1.44768,-0.0100628,0.774896,-1.36521,0.073523,0.803518,-1.18262,0.00086323,0.0329373,-0.118252,0.00175277,0.0379182,-0.141126,-0.0101205,-0.0126864,-0.0284407,-0.0111938,-0.0179485,-0.0337361,
-9.81772,-0.448186,18.0447,-1.15457,1.94805,2.67544,-0.527511,7.81875,9.89216,9.39293,9.81344,31.3602,0,0,0,0,0,0,0,0,0,0,0,0,0.00575963,0.682495,-1.42141,0.0188074,0.708464,-1.47336,-0.0051479,0.699256,-1.45988,-0.0159014,0.708586,-1.48497,-0.0877327,0.679042,-1.25206,0.00781962,0.727652,-1.45024,-0.0103245,0.773465,-1.36605,0.0733773,0.801526,-1.18641,0.000390168,0.0326,-0.100267,0.000324412,0.025394,-0.0946603,-0.0061083,-0.0102239,-0.0154607,-0.00710804,-0.0208555,-0.00445787,
-9.74759,-0.672583,18.0209,-1.11819,1.84417,2.43283,-0.527107,7.71989,9.75748,9.43056,9.72443,30.9484,0,0,0,0,0,0,0,0,0,0,0,0,0.00575117,0.683129,-1.42307,0.018791,0.708849,-1.47464,-0.00523673,0.699147,-1.46005,-0.0160108,0.70818,-1.48469,-0.0871102,0.677371,-1.25286,0.0081001,0.726694,-1.45223,-0.0103288,0.772645,-1.36718,0.0737102,0.800373,-1.18932,-0.00108635,0.0258956,-0.0567485,-0.0016616,0.0112874,-0.0307287,-0.00288154,-0.000969301,-0.00225449,-0.00375796,-0.0168259,0.0251174,
-9.72118,-0.865789,18.0447,-1.08179,1.7579,2.28789,-0.515861,7.5778,9.59185,9.46535,9.60111,30.5637,0,0,0,0,0,0,0,0,0,0,0,0,0.00571187,0.683674,-1.42405,0.0187358,0.709005,-1.47488,-0.0052957,0.699193,-1.46,-0.0160883,0.707819,-1.4839,-0.0869293,0.676059,-1.25317,0.00835504,0.725886,-1.45314,-0.0102798,0.771461,-1.36853,0.0739664,0.79885,-1.19176,-0.00233868,0.0252185,-0.03912,-0.00312157,0.00557828,-0.00171139,-0.0028458,0.00393027,0.00488119,-0.00366412,-0.0163423,0.0425616,
-9.69746,-1.01992,18.0916,-1.04985,1.68343,2.21592,-0.512326,7.47556,9.50955,9.49395,9.51307,30.2829,0,0,0,0,0,0,0,0,0,0,0,0,0.00564213,0.684336,-1.42473,0.018671,0.709114,-1.47484,-0.00535401,0.699298,-1.4599,-0.0161612,0.707537,-1.48307,-0.0867983,0.675336,-1.25336,0.008574,0.725317,-1.45364,-0.0103216,0.770683,-1.36918,0.074149,0.797769,-1.19347,-0.0033479,0.0285345,-0.0373781,-0.00393757,0.00681106,0.00420175,-0.00353241,0.00757721,0.00607997,-0.0043342,-0.0147265,0.0478953,
-9.67803,-1.09699,18.1703,-1.01741,1.61645,2.17096,-0.500851,7.39438,9.46773,9.52267,9.45658,30.0682,0,0,0,0,0,0,0,0,0,0,0,0,0.00557253,0.684835,-1.42554,0.0185633,0.709304,-1.47473,-0.00544881,0.699532,-1.45979,-0.0162738,0.707275,-1.48203,-0.0867397,0.675189,-1.25341,0.00871216,0.724958,-1.45391,-0.0103594,0.770274,-1.36953,0.0742576,0.797106,-1.19453,-0.00562106,0.0320493,-0.0364725,-0.00646105,0.0103784,0.00557213,-0.00562268,0.0127616,0.00383713,-0.00643262,-0.00924764,0.0456907,
-9.6464,-1.19552,18.2399,-0.971608,1.5471,2.12575,-0.476807,7.3291,9.43205,9.55095,9.41827,29.9139,0,0,0,0,0,0,0,0,0,0,0,0,0.00537626,0.685624,-1.42637,0.0183471,0.709602,-1.47459,-0.00558093,0.699792,-1.45973,-0.0164206,0.70716,-1.48125,-0.0867333,0.675069,-1.25349,0.00883431,0.724679,-1.4542,-0.010333,0.769981,-1.36982,0.0743093,0.796749,-1.19531,-0.00956205,0.033258,-0.033299,-0.0103759,0.0137042,0.00560512,-0.00844086,0.0155388,0.00317388,-0.00926134,-0.00436866,0.0418694,
