tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_cal_4,tau_cal_5,tau_cal_6,tau_cal_7,tau_cal_8,tau_cal_9,tau_cal_10,tau_cal_11,tau_est_0,tau_est_1,tau_est_2,tau_est_3,tau_est_4,tau_est_5,tau_est_6,tau_est_7,tau_est_8,tau_est_9,tau_est_10,tau_est_11,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_7,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,
-3.8318,0.616346,12.1876,8.59345,-2.94551,10.8637,-5.91211,0.95027,12.1929,-0.00638749,15.9793,19.7443,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286749,0.758675,-1.48773,-0.0503911,0.793139,-1.48798,0.0125294,0.715996,-1.45956,0.00749641,0.942838,-1.48448,-0.0994068,0.76698,-1.27289,0.104756,0.739543,-1.299,-0.0934008,0.726689,-1.23781,0.00937076,1.23242,-1.13183,-0.0425119,-0.116047,-0.270183,-0.0439172,-0.00165249,-0.341877,0.0625062,-0.263397,0.00219885,0.0796197,-0.0380199,-0.25371,
-4.02557,1.73939,11.7866,8.54744,-2.27611,10.387,-6.21408,0.663835,13.7672,0.195259,23.6814,23.8573,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296433,0.757147,-1.49058,-0.0513746,0.793754,-1.49251,0.0133442,0.714417,-1.4624,0.0086023,0.94559,-1.49199,-0.104916,0.787321,-1.2779,0.101944,0.75425,-1.30819,-0.0990989,0.727852,-1.21917,0.0131208,1.38427,-1.07222,-0.0832089,-0.0580395,-0.0648294,-0.083565,0.0752044,-0.181355,0.0216059,0.0546112,-0.283062,0.0387343,0.324492,-0.559908,
-3.43335,1.17134,10.6936,9.3952,-3.4004,9.42329,-6.62691,-0.554746,15.8116,0.443357,27.1998,30.492,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334281,0.756906,-1.48849,-0.0551529,0.797503,-1.49423,0.0125512,0.720858,-1.47311,0.00776952,0.962852,-1.5083,-0.102061,0.779025,-1.28856,0.109486,0.742124,-1.32263,-0.109739,0.7229,-1.20178,0.0123932,1.48743,-0.980903,-0.248337,0.0328686,0.220013,-0.247304,0.257886,0.0106232,-0.072026,0.485125,-0.64589,-0.137494,1.2016,-1.08004,
-2.35635,-0.60543,9.75512,10.5641,-5.48534,8.63118,-7.27728,-1.9597,17.3963,0.236183,17.3152,31.1974,0,0,0,0,0,0,0,0,0,0,0,0,-0.0398497,0.758397,-1.48184,-0.0615271,0.804624,-1.49233,0.0109885,0.734374,-1.48949,0.0053069,0.994545,-1.5291,-0.0911617,0.749519,-1.29508,0.122144,0.714268,-1.33206,-0.123445,0.716361,-1.19345,0.00777136,1.3506,-0.972426,-0.338773,0.0851885,0.375601,-0.336173,0.375114,0.133837,-0.0847903,0.704708,-0.810426,-0.0731907,1.6494,-0.42201,
-2.55889,-2.44813,11.094,10.5033,-6.22988,8.5009,-8.12227,-1.84974,17.0108,-0.461398,19.9231,32.3665,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438258,0.759952,-1.47747,-0.0654162,0.810169,-1.48981,0.0117452,0.743906,-1.50052,0.00557381,1.01687,-1.54309,-0.0940943,0.71761,-1.27217,0.121999,0.704078,-1.33176,-0.131914,0.720845,-1.20411,0.00277843,1.40378,-0.978261,-0.149731,0.0867534,0.143915,-0.142126,0.287164,0.139592,0.160756,0.422813,-0.514871,0.223747,0.987225,-0.945968,
-2.31257,-2.8393,11.323,10.3414,-6.66039,8.63655,-8.26601,-1.05421,15.0426,-0.711506,23.227,28.9157,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456094,0.760616,-1.4768,-0.0670032,0.814531,-1.48782,0.0167598,0.747241,-1.50549,0.0120109,1.02995,-1.55485,-0.0895773,0.708513,-1.27079,0.119336,0.697115,-1.32899,-0.12775,0.72762,-1.2326,0.00649621,1.46182,-1.03668,-0.0768534,-0.019159,0.00557702,-0.067451,0.147274,0.0722249,0.23126,-0.0181604,-0.0243665,0.296869,0.382524,-0.3031,
-1.61725,-2.35317,10.0498,10.5858,-7.40866,8.18951,-8.32827,-1.00598,14.1114,-1.02192,23.5391,29.3355,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481709,0.759398,-1.47544,-0.069358,0.817461,-1.48581,0.0209911,0.745436,-1.50363,0.0177275,1.03817,-1.55826,-0.0814153,0.71501,-1.2893,0.119518,0.686388,-1.33345,-0.126312,0.7256,-1.24446,0.0043948,1.47902,-1.03469,-0.153593,-0.0641288,0.136587,-0.143734,0.145219,0.138444,0.164785,-0.0618168,0.103789,0.209911,0.514715,-0.391926,
-1.12987,-2.76631,9.08101,10.8256,-8.29413,7.37167,-8.72066,-1.6431,14.0535,-1.36019,19.5658,29.7573,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520524,0.758087,-1.47067,-0.0730162,0.821123,-1.48171,0.0241508,0.74554,-1.50218,0.0211656,1.05226,-1.56242,-0.0761619,0.706792,-1.30007,0.120541,0.674573,-1.34205,-0.129804,0.716439,-1.24528,0.000517316,1.42638,-1.03215,-0.142658,-0.0399124,0.21981,-0.13091,0.170061,0.225221,0.184105,0.0309383,0.0550724,0.163301,0.735107,-0.431047,
-0.927704,-3.45237,9.19879,10.8591,-8.99125,7.01359,-9.10505,-1.90639,13.6334,-1.85117,15.2587,27.4998,0,0,0,0,0,0,0,0,0,0,0,0,-0.0541363,0.757554,-1.4669,-0.0748774,0.82417,-1.47763,0.0278328,0.746175,-1.50118,0.0248511,1.06393,-1.564,-0.0724179,0.694304,-1.29625,0.121492,0.664374,-1.34485,-0.1312,0.710806,-1.2503,-0.00105781,1.35241,-1.06907,-0.0565701,-0.0191928,0.13586,-0.0427606,0.147247,0.210341,0.260561,-0.0282923,0.119894,0.309945,0.441721,-0.202761,
-0.809788,-3.70874,9.22945,10.8188,-9.61162,7.73543,-9.11588,-1.48985,12.4013,-2.25407,9.5784,23.8622,0,0,0,0,0,0,0,0,0,0,0,0,-0.05476,0.756883,-1.46558,-0.0752121,0.826848,-1.47466,0.0336095,0.743211,-1.49624,0.0322404,1.06927,-1.56299,-0.0696656,0.688315,-1.29805,0.121619,0.65445,-1.33245,-0.125697,0.709991,-1.26236,-0.000551689,1.24504,-1.12689,-0.00728887,-0.0454514,-0.0109255,0.00504936,0.0943427,0.0624751,0.257481,-0.245266,0.3358,0.327641,0.0648668,0.0898852,
