tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_cal_4,tau_cal_5,tau_cal_6,tau_cal_7,tau_cal_8,tau_cal_9,tau_cal_10,tau_cal_11,tau_est_0,tau_est_1,tau_est_2,tau_est_3,tau_est_4,tau_est_5,tau_est_6,tau_est_7,tau_est_8,tau_est_9,tau_est_10,tau_est_11,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_7,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,
-0.330475,2.51232,-0.885702,-6.95184,-10.1466,-8.06686,11.0867,47.2494,26.0827,1.45316,0.628465,-1.87834,0,0,0,0,0,0,0,0,0,0,0,0,-0.597468,0.374452,-0.715158,-0.280584,-0.27473,-1.99416,0.488283,2.67729,-0.390369,-0.454315,0.162011,-0.841342,-0.603188,0.411052,-0.682644,-0.444498,-0.433824,-2.10294,0.688082,3.59744,0.123571,-0.38903,0.222238,-0.88952,0.0115376,-0.363126,1.94471,-1.50067,1.01561,1.51553,-0.0711419,2.44278,1.58841,1.55456,1.95203,-0.561051,
-0.706692,0.315475,-1.79827,-4.45981,-9.98053,-7.74528,8.51509,45.5086,26.296,-0.195141,4.60459,1.07345,0,0,0,0,0,0,0,0,0,0,0,0,-0.597476,0.377178,-0.684908,-0.309792,-0.25354,-1.96479,0.489517,2.72926,-0.363543,-0.424298,0.192055,-0.85807,-0.615256,0.395135,-0.690093,-0.42515,-0.409983,-2.07124,0.644806,3.61629,0.146477,-0.398166,0.310647,-0.862572,-0.197276,0.488861,1.10043,-1.37084,1.00083,1.37484,0.0187986,2.38388,1.27645,1.18721,1.39491,-0.960785,
-0.147961,-1.91516,-2.56397,-2.06303,-9.88886,-7.20415,7.24571,43.7126,23.6232,-0.849106,3.80494,3.54132,0,0,0,0,0,0,0,0,0,0,0,0,-0.606913,0.392949,-0.669694,-0.337518,-0.23385,-1.93625,0.487415,2.77505,-0.334417,-0.408311,0.223214,-0.876743,-0.625902,0.378185,-0.704051,-0.407901,-0.390692,-2.03388,0.612898,3.62064,0.132081,-0.413767,0.336175,-0.831238,-0.651944,0.802274,0.490433,-1.31497,0.918194,1.33428,-0.250307,2.03265,1.47944,0.399273,1.75122,-0.755298,
0.448871,-2.45879,-2.56064,-0.151118,-7.83496,-7.91486,6.85066,42.2963,21.3778,-1.01952,-0.0909977,4.02267,0,0,0,0,0,0,0,0,0,0,0,0,-0.618984,0.404481,-0.664922,-0.358363,-0.220985,-1.91144,0.481269,2.80812,-0.308638,-0.406926,0.256543,-0.882841,-0.628251,0.372403,-0.708444,-0.388025,-0.349814,-2.01534,0.595502,3.62343,0.114322,-0.429326,0.303371,-0.80852,-0.697143,0.505113,0.121436,-1.07659,0.544977,1.60006,-0.412987,1.85123,1.37094,-0.154536,1.9393,0.0473005,
0.719692,-2.05053,-2.04461,1.29644,-5.18675,-8.43297,6.38443,40.3063,20.1688,-0.802503,-3.30561,3.01113,0,0,0,0,0,0,0,0,0,0,0,0,-0.629237,0.407984,-0.666592,-0.37311,-0.215392,-1.88394,0.473786,2.84057,-0.289435,-0.414392,0.287905,-0.87003,-0.62807,0.370372,-0.709431,-0.36592,-0.303992,-2.00074,0.579529,3.62017,0.0989929,-0.444184,0.265964,-0.783939,-0.476714,-0.0131756,-0.22655,-0.655263,0.228178,1.46099,-0.413496,1.87035,0.868927,-0.608042,1.52644,1.25375,
0.480959,-0.819412,-0.861105,1.67254,-3.25078,-7.69785,5.24219,38.1254,19.6638,-0.1693,-2.12969,1.28674,0,0,0,0,0,0,0,0,0,0,0,0,-0.633918,0.401077,-0.675201,-0.379477,-0.212801,-1.86101,0.467017,2.87896,-0.278542,-0.430931,0.307137,-0.830565,-0.626139,0.373252,-0.70376,-0.3503,-0.267215,-1.98685,0.556303,3.61672,0.0862834,-0.456214,0.27869,-0.750929,-0.0386403,-0.517074,-0.516125,-0.0492998,0.187639,0.564802,-0.241061,1.78285,0.292027,-0.888195,0.410988,2.24962,
0.216015,0.380797,-0.193976,1.28107,-2.87224,-5.03245,3.84509,36.3955,19.3653,0.829877,2.92055,-0.334477,0,0,0,0,0,0,0,0,0,0,0,0,-0.631429,0.386954,-0.687346,-0.376215,-0.205896,-1.86745,0.463738,2.91283,-0.277047,-0.454144,0.301107,-0.773383,-0.62351,0.37543,-0.70522,-0.3449,-0.249398,-1.97208,0.52989,3.61115,0.0730007,-0.463093,0.341278,-0.723426,0.15967,-0.737908,-0.573908,0.320895,0.348803,-0.525546,-0.150338,1.46335,-0.0819073,-0.96153,-0.517166,2.24157,
0.25279,1.15459,-0.0884861,1.1271,-2.88642,-2.46126,3.08662,35.1646,19.7432,1.2967,4.83353,-0.836233,0,0,0,0,0,0,0,0,0,0,0,0,-0.628253,0.374464,-0.696216,-0.370791,-0.199109,-1.88679,0.461499,2.93547,-0.2788,-0.466943,0.293296,-0.74084,-0.619515,0.378699,-0.709334,-0.342681,-0.243412,-1.96243,0.514117,3.60386,0.0764092,-0.464957,0.37665,-0.717194,0.165643,-0.670302,-0.460394,0.304689,0.327089,-1.23555,-0.140098,1.16107,-0.150278,-0.863598,-0.181125,1.55402,
0.177317,1.25576,0.255786,1.01826,-2.99096,-1.88326,4.21103,36.1276,20.5008,1.92677,1.08172,-1.21529,0,0,0,0,0,0,0,0,0,0,0,0,-0.62733,0.362584,-0.705394,-0.366096,-0.196272,-1.90845,0.45408,2.95673,-0.283292,-0.485214,0.304628,-0.719916,-0.624396,0.377441,-0.708842,-0.346506,-0.252666,-1.96298,0.520553,3.62872,0.0864123,-0.465165,0.351349,-0.726484,-0.0115751,-0.31901,-0.323977,0.0430234,-0.0805092,-0.811627,-0.403636,0.604976,-0.121498,-0.599315,1.08214,0.621132,
-0.491775,0.793427,0.774997,0.687231,-2.73023,-2.25196,5.16431,37.4694,21.0792,1.76582,-2.67987,-1.3716,0,0,0,0,0,0,0,0,0,0,0,0,-0.626123,0.360315,-0.710742,-0.363882,-0.201163,-1.91438,0.445805,2.96576,-0.285075,-0.49269,0.335804,-0.71302,-0.631682,0.375415,-0.701099,-0.350168,-0.25978,-1.96897,0.53191,3.65743,0.0945646,-0.465383,0.325514,-0.732095,0.135277,0.0269491,-0.177923,0.0487215,-0.359038,-0.545588,-0.311659,0.416234,-0.144773,-0.19199,1.53739,0.234497,
